id,ExpNum,Inv,MU,Plot,Month,Year,TreeNum,HT,BLC,Rad0,Rad90,Rad180,Rad270,Comments
6031,1,13,4,31,7,2009,14400,28.2,6.9,11.4,0,0,15,Lean West
6813,1,12,8,11,8,2008,53100,28.2,10.2,6.3,5.9,4.4,4.5,
6829,1,12,8,11,8,2008,91700,28.2,19,2.7,0,6.1,2,Lean
6854,1,12,8,14,8,2008,23700,28.2,13.9,5,3.5,12,9.7,
7164,1,22,9,21,9,2008,12800,28.2,5,0,8.9,8.1,0,Lean Southeast
4124,1,13,27,61,7,2007,63400,28.3,6.3,28.3,9.1,9.8,8.1,note from DM: Rad0 value unlikely
4174,1,13,27,64,7,2007,35100,28.3,8.2,9.1,12.3,10.9,12.1,
4561,1,14,29A,31,8,2006,54600,28.3,10.2,5.7,5.4,3.5,2.8,
320,1,17,12,23,8,2014,94300,28.4,13.6,,,,,"Water in plot, no measurements"
925,1,13,15,15,8,2007,43400,28.4,1.4,8.9,8.1,7,7.4,
1331,1,20,16,34,8,2005,24400,28.4,9.8,4.6,4.8,5.6,5,
4300,1,13,28,31,8,2007,22600,28.4,9.6,7.4,10.4,10.8,5.1,
4519,1,13,29A,31,5,2004,94200,28.4,13.4,5.3,3.3,2.6,4,
4679,1,13,29A,32,5,2004,72200,28.4,5,3.2,4.6,4.3,5.5,
5231,1,13,29B,35,7,2011,81300,28.4,10.4,7.6,7.6,7.2,2.4,
1131,1,20,16,22,8,2005,32900,28.5,12.3,8.4,7.7,6.3,5,
2040,1,12,21,32,11,2011,85000,28.5,10.2,2.1,0,3.4,3.2,Lean West
2260,1,11,22,34,6,2004,31200,28.5,8.1,3.9,4.6,6.3,6.8,
4509,1,13,29A,31,5,2004,72300,28.5,2.9,4.7,5.1,5.9,4.5,
4542,1,14,29A,31,8,2006,33800,28.5,6.2,7.7,5.6,5,7.1,
4923,1,14,29A,52,8,2006,74100,28.5,8.5,7.2,5.7,5.4,5.1,
5467,1,12,30,51,10,2011,64300,28.5,13.1,3.1,4.9,5.5,5.7,"Dead top, BT"
6044,1,13,4,31,7,2009,54000,28.5,11.6,4.1,5.4,7.7,4.4,
6139,1,13,4,43,7,2009,92600,28.5,7.3,4.6,3.2,4.2,4.6,
6192,1,13,6,22,8,2010,20400,28.5,11.8,3.4,2.6,3.11,3.7,
6945,1,12,8,42,8,2008,53700,28.5,7.5,11.3,7,5.6,5.3,
6991,1,12,8,71,8,2008,54700,28.5,11.4,3.2,6.7,4.8,0,
7282,1,20,9,23,6,2003,93700,28.5,10.2,8.2,6.6,5.8,6.8,Broken top
132,1,17,12,12,8,2014,44300,28.6,11.3,4.6,8,7.9,3.4,
1019,1,20,16,11,8,2005,14500,28.6,1.7,3.8,1.7,9.8,4.2,Broken top
1797,1,15,20,43,10,2008,14800,28.6,9.6,7.2,0,0,0,lean N
1822,1,15,20,43,10,2008,94100,28.6,8.5,4.2,4.1,5.8,5.1,
2257,1,11,22,34,6,2004,21200,28.6,5.2,6.1,5.3,2.2,6.1,
4536,1,14,29A,31,8,2006,14300,28.6,8.4,4.2,5.6,5.7,3.1,
4574,1,14,29A,31,8,2006,83400,28.6,6.6,4.1,1.6,6.5,4.3,"Broken Top, Forked Top"
6184,1,13,6,14,8,2010,71900,28.6,2.5,7.4,5.7,3.7,4.6,
6824,1,12,8,11,8,2008,83700,28.6,12.3,2.8,4.2,6.4,4.9,
1876,1,15,20,51,10,2008,44700,28.7,8.7,6.8,5.3,3.3,5.9,
2007,1,12,21,32,11,2011,23800,28.7,12.6,1.2,2.1,7.4,6.2,"Lean South, Dead top"
4035,1,13,27,24,7,2007,64900,28.7,7.9,5.4,3.7,3.8,6.8,
4326,1,13,28,31,8,2007,75300,28.7,13.6,4.5,4.4,9.2,4.7,
4486,1,13,29A,31,5,2004,33000,28.7,4.9,4.7,5.1,5.1,3.7,
4546,1,14,29A,31,8,2006,34700,28.7,10.8,2.8,4,5.7,5.4,
4853,1,13,29A,52,5,2004,82000,28.7,11.2,5.8,5,4.6,6,
4964,1,15,29A,52,8,2009,22500,28.7,12.3,3,5.1,5.7,4.1,
6818,1,12,8,11,8,2008,74400,28.7,11.9,5.7,4.6,7.3,8.3,
423,1,15,12,32,6,2004,4700,28.8,5.5,0,0,0,0,Tree Is Leaning Horizontally
999,1,13,15,44,8,2007,62500,28.8,10.9,8.1,4.1,3.8,3.8,Broken top
1005,1,13,15,44,8,2007,64200,28.8,14.9,11.3,9.6,7.9,3,Broken Top; lean
2010,1,12,21,32,11,2011,32500,28.8,10.1,7,12.5,2.1,0,"45° lean East, Top sweeps South"
2279,1,12,22,42,8,2014,24300,28.8,6.4,3.2,4.2,7.8,6.4,
3503,1,13,24,31,8,2005,45000,28.8,6,7.7,6.7,6.2,7.1,
4099,1,13,27,34,7,2007,63000,28.8,2,7.6,5.11,8.1,6.1,
4734,1,14,29A,32,8,2006,85000,28.8,9.2,5.3,3.4,3.5,5.7,
4810,1,13,29A,52,5,2004,14000,28.8,8.3,6.2,4.7,6.2,4.3,
5189,1,13,29B,35,7,2011,20600,28.8,14.5,2.9,2,2.8,5.5,
6284,1,13,6,53,8,2010,3000,28.8,9.7,4.6,2.1,4.7,5.9,BT
6828,1,12,8,11,8,2008,91200,28.8,19.2,6.4,3.8,0,4.3,Lean
31,1,13,10,11,8,2010,43800,28.9,8.2,7.6,3.8,2.1,5.11,FT
947,1,13,15,31,8,2007,12600,28.9,6.3,8.8,5.6,5.6,7.7,
1866,1,15,20,51,10,2008,4700,28.9,9.9,0,0,0,11.3,Lean Dead Top
4138,1,13,27,62,7,2007,2700,28.9,11.6,4.1,6.11,7.1,2.11,Broken top
4532,1,14,29A,31,8,2006,11900,28.9,6,4.6,4.5,5.3,3.6,
4547,1,14,29A,31,8,2006,34800,28.9,11,2.8,3.9,4.4,4.2,
4811,1,13,29A,52,5,2004,14500,28.9,5,5.4,4.5,3.3,4.5,
6821,1,12,8,11,8,2008,75300,28.9,6.4,5.8,5.5,5.5,4.3,
356,1,15,12,23,6,2004,42800,29,20.5,2.4,1.4,2,2.6,
1719,1,15,20,31,10,2008,64600,29,13.6,0,7.6,0,0,leans SE
4049,1,13,27,24,7,2007,94500,29,7.8,5.1,7.3,4.9,5.5,
4055,1,13,27,33,7,2007,13000,29,10.1,4.3,2,8.8,9.6,
4540,1,14,29A,31,8,2006,32600,29,2.4,7.1,5.3,6.5,5.6,
4611,1,15,29A,31,8,2006,34800,29,13.7,2.6,3.3,4,3.6,
4641,1,15,29A,31,8,2006,83400,29,7.6,2.5,2.2,7.2,6.1,FT
4674,1,13,29A,32,5,2004,54900,29,10.2,5.1,1,5.1,5.3,
4875,1,14,29A,52,8,2006,13000,29,11.4,4.6,5.1,4.5,4.6,
5019,1,15,29A,52,8,2009,82800,29,5.1,6,2.9,6,6,
6814,1,12,8,11,8,2008,53800,29,14.5,5.5,10,6.7,5,
252,1,15,12,15,6,2004,84600,29.1,11.2,5.5,4.7,4.6,6.5,
326,1,15,12,23,6,2004,5200,29.1,20.1,4.6,4.2,2.9,7.2,
1823,1,15,20,43,10,2008,95000,29.1,13.5,4.9,5.3,6.4,3.8,
2073,1,12,21,34,11,2011,35300,29.1,29.1,0,7.1,8.5,0,Dead top
2306,1,12,22,42,8,2014,75100,29.1,11.5,7.4,6.6,4.4,4.9,LEAN
4059,1,13,27,33,7,2007,13400,29.1,9.9,4.8,4.5,8.4,2.5,
4165,1,13,27,64,7,2007,11000,29.1,5.7,7.1,4.2,7.3,9.5,
4666,1,13,29A,32,5,2004,35000,29.1,6.7,7.5,7.9,4.9,7.5,
6049,1,13,4,31,7,2009,65100,29.1,24.6,2.2,3,3.6,2.9,BT
6149,1,13,6,12,8,2010,21900,29.1,6.9,4.1,6.3,12.4,10.7,
6211,1,13,6,22,8,2010,64300,29.1,11.6,0,3.5,5.5,3.9,Forked below DBH
1006,1,13,15,44,8,2007,64600,29.2,9,3.1,4.5,5,6.5,
1350,1,20,16,34,8,2005,81200,29.2,15.9,0.8,1.1,8.1,7.5,
2039,1,12,21,32,11,2011,84900,29.2,7.2,5,6.4,7.2,6.2,FT
4114,1,13,27,61,7,2007,41800,29.2,7,5.6,9.1,8.1,6.7,
4513,1,13,29A,31,5,2004,83700,29.2,6.3,5,3.9,4.6,4.9,
4620,1,15,29A,31,8,2006,44300,29.2,8.1,5.9,1.1,7.3,8.8,
4829,1,13,29A,52,5,2004,42800,29.2,11.2,6.5,4.6,5,7.2,
6256,1,13,6,25,8,2010,83300,29.2,9.7,3.1,3,6.2,6.4,Lean
91,1,13,10,34,8,2010,44000,29.3,4.3,11.1,13.1,9.4,9.1,WT
939,1,13,15,15,8,2007,84500,29.3,6.7,4,4.7,7,6.5,
1528,1,13,17,11,6,2005,13000,29.3,13.2,6,4.5,1.9,3.1,
4093,1,13,27,34,7,2007,25000,29.3,15,11.1,4,3.4,4.3,
4667,1,13,29A,32,5,2004,41700,29.3,1.5,6.5,6.9,6.1,6.6,
4830,1,13,29A,52,5,2004,43100,29.3,14.6,5.8,3.5,4.4,4.7,
5088,1,13,29B,11,7,2011,65200,29.3,7.9,0,0,13,0,"BT, 45° lean"
5455,1,12,30,51,10,2011,52500,29.3,9.5,5.11,6.4,6.5,2.4,
6199,1,13,6,22,8,2010,41200,29.3,6.3,5.2,5.1,3.1,1.1,Lean
6295,1,13,6,53,8,2010,23100,29.3,10.1,3,6.11,4.9,1.1,
7265,1,20,9,23,6,2003,43200,29.3,12.3,2.2,6.9,0,6.9,Broken top
895,1,13,15,13,8,2007,13600,29.4,8.6,6.2,6.2,5.4,4.4,
956,1,13,15,31,8,2007,53700,29.4,4.3,5.3,5.1,6.1,6.8,
1980,1,12,21,13,11,2011,64100,29.4,13.7,5.4,1.9,8,11.6,Lean SW
2330,1,11,22,42,6,2004,73100,29.4,9.2,12,3,2.5,3.2,Leaning
4402,1,13,28,51,8,2007,43300,29.4,13.5,2.9,2.4,5.4,4.8,
4710,1,14,29A,32,8,2006,44000,29.4,7.3,9,3,3.2,4.3,
4737,1,14,29A,32,8,2006,92800,29.4,6.4,4.3,2.5,4.6,6.3,
4991,1,15,29A,52,8,2009,44300,29.4,8.8,6.5,6.2,5.4,5.3,
5354,1,12,30,21,10,2011,25100,29.4,16.5,3.9,4.2,2.8,6.8,BT
6812,1,12,8,11,8,2008,44000,29.4,21.7,0,1.5,5.7,0,Lean
1605,1,13,17,24,6,2005,72200,29.5,8.7,4.4,2.4,6.6,5.3,
1842,1,15,20,44,10,2008,54500,29.5,6.6,7.7,8.6,5,2.3,
2332,1,11,22,42,6,2004,75100,29.5,7.2,9.4,10.1,4.6,4.6,
4713,1,14,29A,32,8,2006,52300,29.5,5.6,8.5,7.2,6.2,5.8,
6013,1,13,4,23,7,2009,65100,29.5,10.3,3.5,7.8,6.2,2.9,
1831,1,15,20,44,10,2008,15000,29.6,9.7,3.4,3.9,6.7,6.4,
1918,1,15,20,55,10,2008,53200,29.6,7.8,10.6,10.6,6.6,9.1,
2014,1,12,21,32,11,2011,33400,29.6,9.9,6,4.4,5.7,3.7,
4503,1,13,29A,31,5,2004,63600,29.6,8.5,7.1,5.1,4.5,5.2,
4660,1,13,29A,32,5,2004,25100,29.6,6,3,2.4,6.1,5,
4715,1,14,29A,32,8,2006,53600,29.6,12.3,4.3,4,4.3,4,
4800,1,13,29A,52,5,2004,3400,29.6,7.5,6.1,4.4,4.6,6.2,
4962,1,15,29A,52,8,2009,21100,29.6,10.8,5,4.1,6.3,5.3,
7274,1,20,9,23,6,2003,74400,29.6,13.4,5,3.8,2.8,2.6,Broken top
7465,1,22,9,32,9,2008,52700,29.6,8.4,4,5,4.3,5.9,FT
890,1,13,15,11,8,2007,92800,29.7,9.2,7.3,4.7,5,4.9,
2325,1,11,22,42,6,2004,42300,29.7,7,2.4,2.3,5.2,5.9,
4554,1,14,29A,31,8,2006,43800,29.7,12.4,4.6,3.6,4.2,3.3,
4831,1,13,29A,52,5,2004,43300,29.7,14.3,6.1,2.1,4.4,3.7,
4874,1,14,29A,52,8,2006,11900,29.7,10.9,4.3,4.8,4,4.7,
5747,1,11,32A,13,7,2009,3600,29.7,18.9,0,3.7,0,3.4,Hard Lean East
6028,1,13,4,31,7,2009,4800,29.7,22.7,5.9,2.5,2.7,4.5,
6126,1,13,4,43,7,2009,72200,29.7,8.1,6.8,3.8,4.6,8.1,
6799,1,12,8,11,8,2008,4200,29.7,14.8,2.3,3.3,5.7,3.8,
55,1,13,10,11,8,2010,95100,29.8,9.7,5.5,5,4.4,6,
873,1,13,15,11,8,2007,45000,29.8,5,5.4,5.5,5.8,5.1,
1930,1,15,20,55,10,2008,74500,29.8,3.1,4.5,4.9,5.5,6.2,
2001,1,12,21,32,11,2011,5100,29.8,10.7,2.5,4.5,5.8,5.8,
4166,1,13,27,64,7,2007,12000,29.8,4.8,8.2,5.4,6.1,5.1,
4389,1,13,28,51,8,2007,33200,29.8,11,5.4,3.3,9.8,4.7,Lean
4664,1,13,29A,32,5,2004,34000,29.8,7,3.8,2.8,3.5,5,
4892,1,14,29A,52,8,2006,32700,29.8,11,6.1,4.5,5.9,4.6,
5126,1,13,29B,22,7,2011,23000,29.8,15.6,6,2.7,2.2,4.6,
5244,1,12,30,13,10,2011,1700,29.8,10.2,2.7,6.5,4.3,5.3,"Lean North, BT"
6247,1,13,6,25,8,2010,73900,29.8,17.3,0,2.1,6.1,0,Lean
6337,1,13,6,53,8,2010,92800,29.8,16.6,2.1,4.6,6.11,5.5,BT
6798,1,12,8,11,8,2008,4100,29.8,8.9,4.8,7.4,5.7,5.2,
6965,1,12,8,42,8,2008,95200,29.8,6.9,4.4,11,0,0,Dead top
988,1,13,15,44,8,2007,4400,29.9,10.9,10.6,8.4,7.8,9.5,
1226,1,22,16,22,6,2011,23500,29.9,15.9,5.1,6.8,3.1,2.7,
1716,1,15,20,31,10,2008,62400,29.9,6.9,5.6,4.9,4.8,4.8,
1807,1,15,20,43,10,2008,73900,29.9,11.1,2.7,4.8,5,3,
1937,1,15,20,55,10,2008,95200,29.9,17.5,4.9,6.1,6.6,5.7,
4487,1,13,29A,31,5,2004,33800,29.9,5.1,6.8,2.1,3.2,5.6,
4778,1,14,29A,32,8,2006,74000,29.9,7.5,4.6,3.4,5.6,5.3,
4821,1,13,29A,52,5,2004,31300,29.9,12.3,5.2,4.2,3.2,4.2,
4835,1,13,29A,52,5,2004,50800,29.9,12.3,5.9,3.7,5.7,4.7,
4914,1,14,29A,52,8,2006,53700,29.9,8.8,4.2,4,5.9,5.9,
5039,1,13,29B,11,7,2011,5600,29.9,8.4,4.2,4.2,8.8,5.6,
5993,1,13,4,23,7,2009,5200,29.9,4.5,4.2,5.1,6.3,7,
6962,1,12,8,42,8,2008,93200,29.9,14.7,2.2,3.6,3.9,3.7,
7475,1,22,9,32,9,2008,71100,29.9,11.9,5,2.7,2.1,5.9,FT BT
971,1,13,15,42,8,2007,22800,30,26,8.9,2.8,0.5,3,
1259,1,20,16,31,8,2005,32400,30,5.8,6.4,7.8,2.2,9.9,
1827,1,15,20,44,10,2008,4200,30,12.8,3.8,6.6,7.1,4.4,
1841,1,15,20,44,10,2008,45100,30,8.9,17.6,6.1,3.8,11.2,
3540,1,13,24,31,8,2005,94800,30,7.8,6.5,7.4,6.4,5.3,Broken top
4441,1,13,28,63,8,2007,14000,30,13.5,5.7,2.7,6.9,5.8,Weeviled top
4533,1,14,29A,31,8,2006,12600,30,5.3,6.6,5.5,8,7.7,
4627,1,15,29A,31,8,2006,54600,30,9.5,6.1,5.6,3.3,3.1,
4682,1,13,29A,32,5,2004,74500,30,6.5,5.8,3.9,2.8,5.6,
4793,1,14,29A,32,8,2006,92700,30,10.8,2.2,4.4,3.6,3.1,
4827,1,13,29A,52,5,2004,41300,30,9.9,5.7,6.9,7.5,5.3,
5614,1,12,30,81,10,2011,63500,30,14.7,4.5,3.11,3.1,5.6,BT
6178,1,13,6,12,8,2010,83100,30,5.5,5.2,10.2,8.1,4.5,RM Clump
6187,1,13,6,22,8,2010,3400,30,9.5,4.7,5.3,4,4.4,
7308,1,22,9,23,9,2008,43000,30,11.5,5.9,0,0,9.5,BT
413,1,17,12,32,8,2014,83600,30.1,17.5,6.2,1.8,10.4,8.9,
901,1,13,15,13,8,2007,43800,30.1,11.8,5.3,2.8,6,5.4,
1038,1,20,16,11,8,2005,54600,30.1,9.7,6,5.5,7.1,8.2,Broken top
1175,1,22,16,12,6,2011,2600,30.1,7.3,6.6,8,8.6,4.7,
1644,1,13,17,33,6,2005,63100,30.1,4.5,9.2,8.1,5.9,7.5,"Forked top, Weeviled top"
2011,1,12,21,32,11,2011,32600,30.1,8.2,4.2,3.7,3.3,3.7,J shape/sweep
2103,1,12,21,34,11,2011,72400,30.1,10.2,6.6,3.5,12.4,7.5,45° lean SW
2328,1,11,22,42,6,2004,53100,30.1,9.2,3.7,4.7,4.2,4.7,
3612,1,13,24,43,8,2005,45000,30.1,7.5,4.5,5.4,5,6.7,Broken top
3998,1,13,27,12,7,2007,73000,30.1,12.5,6.4,6.6,4.7,3.5,
4375,1,13,28,51,8,2007,4600,30.1,6,0.8,4.7,11.8,1.5,lean
4417,1,13,28,51,8,2007,73000,30.1,7.9,3.5,5.7,5.6,5.6,
4518,1,13,29A,31,5,2004,94000,30.1,9.2,3.8,2.5,3.9,5.4,Forked top
4630,1,15,29A,31,8,2006,61400,30.1,10.7,5.1,4.8,4.2,4.9,
4694,1,14,29A,32,8,2006,3600,30.1,7.2,4.2,3.9,5.3,3,
6224,1,13,6,25,8,2010,24800,30.1,11.8,9.2,9.2,5.5,8.2,
6342,1,13,6,61,8,2010,34400,30.1,11,4.9,2.2,5,4.11,
6919,1,12,8,23,8,2008,82900,30.1,9.3,6.4,3.9,6.7,7.2,
6997,1,12,8,71,8,2008,90300,30.1,6.7,8.4,6.4,5.3,5.6,
7315,1,22,9,23,9,2008,64300,30.1,2.8,6.1,5.1,9.4,9.2,
7420,1,20,9,32,6,2003,72500,30.1,21.2,6.8,5,4.3,5.7,Broken top
15,1,13,10,11,8,2010,13700,30.2,7.5,7.3,4,7.2,6.3,
154,1,15,12,12,6,2004,2500,30.2,7.1,3.4,5.3,6.9,6,
1136,1,20,16,22,8,2005,41300,30.2,9.1,9.7,7.2,8.4,11,
1383,1,22,16,34,6,2011,62700,30.2,10.7,3.5,11.9,6.4,2.2,Lean
4814,1,13,29A,52,5,2004,23400,30.2,17.6,4.6,5.1,4.7,7.6,
4848,1,13,29A,52,5,2004,74800,30.2,4.5,6.6,4.2,7.1,5.1,
4940,1,14,29A,52,8,2006,93700,30.2,6.8,5.3,2.5,4.4,7.2,
5345,1,12,30,21,10,2011,15100,30.2,15.7,4.8,0,2,6.7,
6021,1,13,4,23,7,2009,85300,30.2,12.1,2.8,2.1,4.7,4.3,
6210,1,13,6,22,8,2010,64200,30.2,11.9,3,5.8,4.6,2,Forked below DBH
6229,1,13,6,25,8,2010,44600,30.2,13.7,4.11,3.9,3.9,2.9,
6236,1,13,6,25,8,2010,63000,30.2,7.5,4.1,8.2,10.9,1,
6929,1,12,8,42,8,2008,5200,30.2,3,5.7,5.2,5.6,6.6,
927,1,13,15,15,8,2007,62400,30.3,11.4,5.5,5.3,3,5.6,
968,1,13,15,42,8,2007,13600,30.3,11.1,7.9,5.1,5.1,2.3,
3563,1,13,24,41,8,2005,44600,30.3,5.6,5,8.6,6.4,1.7,
3983,1,13,27,12,7,2007,13600,30.3,10.5,5.8,3.3,2.9,6.3,
4695,1,14,29A,32,8,2006,4500,30.3,10.2,4,2.3,3.3,2.8,
5085,1,13,29B,11,7,2011,64500,30.3,9.4,5.8,5.7,2.9,3.5,"FT, Lean, height - guess (closed in)"
5851,1,11,32B,72,7,2009,24000,30.3,19.7,4.3,14.9,0,0.8,
6096,1,13,4,43,7,2009,4000,30.3,5,5.3,5.7,4.2,6.1,
6238,1,13,6,25,8,2010,63700,30.3,10.1,2.5,3.7,4.6,3.8,
6921,1,12,8,23,8,2008,83200,30.3,10.1,6.8,3.7,2.3,7.6,
430,1,15,12,32,6,2004,24300,30.4,12.2,12.9,7.6,9.2,9.2,
903,1,13,15,13,8,2007,44300,30.4,7.7,5.8,5.7,7.5,6,
1708,1,15,20,31,10,2008,43600,30.4,15.3,1.2,4.7,7.4,4.2,
1819,1,15,20,43,10,2008,91200,30.4,8.9,4.9,5.3,8.4,3.6,
4603,1,15,29A,31,8,2006,25000,30.4,8.5,4.4,3.1,5.4,4.4,
4823,1,13,29A,52,5,2004,33500,30.4,7.6,3.6,3.8,5.1,2.4,
4977,1,15,29A,52,8,2009,32700,30.4,13.5,5.6,3.7,5.4,4.8,
7003,1,12,8,72,8,2008,22600,30.4,2.7,3.5,2.3,4.1,4.2,
300,1,17,12,23,8,2014,71500,30.5,9,,,,,"Water in plot, no measurements"
1745,1,15,20,35,10,2008,15200,30.5,5,5.7,3.6,7,3.3,
2092,1,12,21,34,11,2011,54600,30.5,9.2,5.7,6.6,7,7,Sweep
3179,1,13,23B,13,8,2011,94600,30.5,25,3.9,0.3,1.7,1.3,"FT, BT"
3551,1,13,24,41,8,2005,21200,30.5,10.2,7.2,5.5,1.2,8.2,Broken top
4014,1,13,27,24,7,2007,11100,30.5,10.1,2.9,4.7,7.9,4.2,
4291,1,13,28,31,8,2007,3000,30.5,18.2,5.2,2.8,2.2,3.7,
4416,1,13,28,51,8,2007,71600,30.5,12.3,4.1,5.5,4.5,4.5,
4688,1,13,29A,32,5,2004,85200,30.5,7.5,4.9,4.4,4,4,
4852,1,13,29A,52,5,2004,81700,30.5,18.4,9.3,6.9,6.4,10.2,
4956,1,15,29A,52,8,2009,13000,30.5,14,5.7,5.7,5.5,5.5,
5224,1,13,29B,35,7,2011,64000,30.5,15.7,1.3,3.9,5,3,
5388,1,12,30,21,10,2011,71700,30.5,8.1,4.7,6.2,4.9,4,
6097,1,13,4,43,7,2009,12900,30.5,13.6,4.9,5,6.6,4.3,
6128,1,13,4,43,7,2009,73100,30.5,9.9,3.3,4.6,7.2,6.9,
7328,1,22,9,23,9,2008,93700,30.5,5.9,8.8,4.8,6.8,7.5,
1715,1,15,20,31,10,2008,62300,30.6,11.9,5.3,3.4,4.8,5.5,dead top
2207,1,11,22,31,6,2004,94800,30.6,10.4,3.2,7.8,5.4,1,Animal damage
3562,1,13,24,41,8,2005,43000,30.6,5.7,8.4,8.5,8.7,4.6,
5496,1,12,30,73,10,2011,12500,30.6,11.3,10.2,11.4,3,7.2,
5994,1,13,4,23,7,2009,5300,30.6,7,4.9,5.7,6.6,2.2,No matching dch data
6118,1,13,4,43,7,2009,55100,30.6,18,4.4,4.9,7.1,8.4,
6208,1,13,6,22,8,2010,54600,30.6,5.8,5.6,3.1,4.1,6.8,
6810,1,12,8,11,8,2008,43500,30.6,14.5,5.8,4.8,3.3,3.3,
6853,1,12,8,14,8,2008,23500,30.6,10.9,0,8.1,8.8,0,
6967,1,12,8,42,8,2008,95400,30.6,10.7,5.6,5.2,3.6,4.5,
6990,1,12,8,71,8,2008,53700,30.6,8.9,2.6,6.3,2.4,6,
457,1,15,12,32,6,2004,84300,30.7,6.7,8.7,5.8,3.6,2.9,
1299,1,22,16,31,6,2011,42600,30.7,7.8,3.5,11.3,11,4.4,
2253,1,12,22,34,8,2014,94200,30.7,15.5,6.1,7.3,5.5,7.2,
3592,1,13,24,41,8,2005,94800,30.7,6.1,3.5,7.1,10.3,7.4,
4228,1,13,28,12,8,2007,63400,30.7,12.1,3,5.2,5.2,7.3,Broken top
4690,1,13,29A,32,5,2004,95100,30.7,6,5.2,4.2,5.4,4.4,Forked top
4878,1,14,29A,52,8,2006,14000,30.7,11.6,6.3,4.7,6.2,5,
5010,1,15,29A,52,8,2009,74100,30.7,7.9,6.9,5.9,4.9,6,
6820,1,12,8,11,8,2008,75200,30.7,11.5,7.9,10.3,11,9.8,
7320,1,22,9,23,9,2008,74400,30.7,12.9,5.5,4.6,5.8,0,
1260,1,20,16,31,8,2005,34000,30.8,10.2,10.3,4.9,6.2,11.7,
1536,1,13,17,11,6,2005,42700,30.8,8.4,5.4,3.4,2.3,4.1,
2116,1,12,21,34,11,2011,92000,30.8,15.2,2.11,8.7,3.8,3,45° lean East
3442,1,13,24,22,8,2005,5300,30.8,12.8,4.1,3,4.2,5.7,
4005,1,13,27,12,7,2007,95000,30.8,6,5.8,4.2,5.3,3.6,
4024,1,13,27,24,7,2007,43800,30.8,7.4,2.1,0.8,4.4,6.7,
4118,1,13,27,61,7,2007,52000,30.8,15.2,30.8,8.1,12.8,1.5,note from DM: Rad0 value unlikely
4711,1,14,29A,32,8,2006,44400,30.8,7.7,6,4.2,6.6,4.5,
4798,1,13,29A,52,5,2004,2800,30.8,8.3,5.8,6.4,5.7,6.2,
5222,1,13,29B,35,7,2011,63100,30.8,16.2,4.2,2.5,5.1,2,
5284,1,12,30,13,10,2011,44300,30.8,9.6,5.3,4.4,7.11,6.4,"FT, Lean North"
5806,1,11,32A,52,7,2009,20800,30.8,10.2,13.8,8.1,5.2,4.3,
6106,1,13,4,43,7,2009,34300,30.8,14.4,2.2,0,4.8,5.5,LeanSW
6959,1,12,8,42,8,2008,84200,30.8,13.2,0,8.7,8.6,4.4,
1805,1,15,20,43,10,2008,53500,30.9,,8.6,6.2,12.3,8.8,BLC data removed
1812,1,15,20,43,10,2008,82600,30.9,13.2,4.4,3.9,4.8,4.7,Forked top
2006,1,12,21,32,11,2011,23500,30.9,7.5,7,4.3,4.3,6.5,
2136,1,12,22,31,8,2014,1300,30.9,16.5,5.2,3.6,3.3,4.7,"FT, BT"
4270,1,13,28,22,8,2007,55200,30.9,7.9,8.3,6,3,5.1,
4534,1,14,29A,31,8,2006,12700,30.9,10.1,3.5,4.6,4.9,3.6,
4659,1,13,29A,32,5,2004,24000,30.9,5.2,7.4,5.6,5.5,6.8,
4714,1,14,29A,32,8,2006,53400,30.9,6.4,7.4,4.9,4.6,4,
4717,1,14,29A,32,8,2006,54900,30.9,9.9,3.9,1.4,5.2,5.4,
4766,1,14,29A,32,8,2006,53400,30.9,8,6.5,5.5,2.2,5.3,
4797,1,13,29A,52,5,2004,1700,30.9,10.7,7.6,5.4,5.7,5.3,
4889,1,14,29A,52,8,2006,30600,30.9,12,6.2,4.7,4.3,3.9,
6093,1,13,4,41,7,2009,93000,30.9,4.9,5.5,6.6,3.8,4.8,FT
7340,1,25,9,32,8,2013,14300,30.9,11.7,8.3,8.1,3.9,2.2,
75,1,13,10,23,8,2010,63500,31,6.7,3.6,3,3.9,5.1,
1628,1,13,17,33,6,2005,2200,31,2.7,3.4,7.1,6.6,6.8,
1723,1,15,20,31,10,2008,65200,31,7.6,0,0,15.5,0,hard lean S
1790,1,15,20,43,10,2008,1800,31,9.5,5.7,5.2,5.6,6.2,
2334,1,11,22,42,6,2004,85100,31,7.7,4.7,5.1,4.7,6.7,
4012,1,13,27,24,7,2007,5000,31,14.7,4.7,5.4,5.1,4.6,
4527,1,14,29A,31,8,2006,4600,31,9.9,5.6,4.2,4,3.8,
4551,1,14,29A,31,8,2006,42900,31,10.2,3.2,4.9,4,4.4,
4567,1,14,29A,31,8,2006,65200,31,13.6,3,3.4,6,3.8,
4599,1,15,29A,31,8,2006,14300,31,11,3.3,5.2,5.1,4.5,
4651,1,13,29A,32,5,2004,1300,31,5,6.7,3.9,6.8,7.2,Forked top
4676,1,13,29A,32,5,2004,62300,31,4,4.7,3.8,4.3,4.5,
4681,1,13,29A,32,5,2004,74200,31,4,6.8,4.6,6.2,5.4,
6085,1,13,4,41,7,2009,54500,31,5.6,4.4,4.9,5.6,4.3,
6286,1,13,6,53,8,2010,4800,31,3.6,4.9,4.11,5.9,4.11,
